,Datetime,Text
157,2020-03-11 21:31:01+00:00,"In March 2015, barely two months after he took over the Defense Ministry, M.B.S. ordered the until then mostly decorative Saudi Air Force to start bombing Yemen, which was in the midst of a civil war "
158,2020-03-11 21:30:09+00:00,"Leaked financial reports expose the UN's increasing budget for its Yemen office, where more than 22 million people are on the brink of famine. The reports reveal a $17 million budget for the office of a UN Yemen envoy, expected to increase to $18 million "
159,2020-03-11 21:29:52+00:00,The juxtaposition of an NRA leaflet of a Glock 19 Gen3 on sale in #Yemen is both surreal and hilarious 
160,2020-03-11 21:29:47+00:00,How’s Yemen doing? Or Libya? Maybe Iraq and Afghanistan?
161,2020-03-11 21:28:16+00:00,Watch an excerpt of my UN speech on refugees & subscribe to my YouTube channel Full Video Link: http://youtu.be/Dwp0m3yWgBM #LydiaCanaan #RockStar #singer #humanitarian #activist #UN #refugee #refugees #wars #Syria #Iraq #Palestine #Afghanistan #Yemen #politics #speech #governments
162,2020-03-11 21:27:01+00:00,#UNSC briefing and consultations on #Yemen tomorrow am with @OSE_Yemen and @rajasingham_UN Read more at: https://bit.ly/38H1JSb
163,2020-03-11 21:26:52+00:00,Public outrage & tension in southern Yemen after Saudi Arabia's banned a flight carrying members of the @STCSouthArabia from flying back to #Aden #SouthYemen #UAE #US @UN @OSE_Yemen #Yemen #SouthArabia
164,2020-03-11 21:25:12+00:00,"Hard Numbers: US virus testing, fighting in Yemen, Colombian turtles, and Ethiopian tongues "
165,2020-03-11 21:24:56+00:00,"the US has been involved direct aiding the Saudi's commit a genocide in Yemen the US allied ""moderate rebels"" who helped overthrow the Libyan govt now runs open slave markets the US &amp; Saudi Arabia gave weapons to al-nusra which is an affiliate of Al-qaeda and other affiliates"
166,2020-03-11 21:22:59+00:00,While the idiot can`t handle Yemen by the help of whole west. 
167,2020-03-11 21:21:47+00:00,"We sell arms to Saudi to bomb the shit out of Yemen ,killing tens of thousands. You honestly think they give a shit about anyone?"
168,2020-03-11 21:21:09+00:00,"“a way of seeing is also a way of not seeing—a focus on object A involves a neglect of object B”. In this case, Yemen and similar places could be case B."
169,2020-03-11 21:19:20+00:00,"CRISES ON THE BRINK: CONFLICT, PEACE, AND HUMANITARIAN RESPONSE The year 2020 marks the ninth anniversary of the war in #Syria, and the fifth in #Yemen. #Venezuela may very well become the source of the world’s largest and most underfunded #refugeecrisis ."
170,2020-03-11 21:19:14+00:00,#coronavirus See when western lives are at stake governments will do/ be seen to be doing everything. what price the lives of children in Yemen and other war zones ?
171,2020-03-11 21:18:00+00:00,Australia currently has a human weapon in the form of a retired Major General still overseeing the unit he created to conduct Emirati operations in Yemen.
172,2020-03-11 21:16:25+00:00,I have never seen swimwear in Yemen.
173,2020-03-11 21:15:10+00:00,Don't get me started on Yemen ! I'm too upset about out current crap.
174,2020-03-11 21:14:00+00:00,"Yemen's forgotten cholera crisis: more than 56,000 suspected cases recorded already this year. Since March 2015 we've reached +3 million people with clean water &amp; other humanitarian aid, with our local partners. You can help save lives now→ https://oxf.am/yemen-crisis"
175,2020-03-11 21:13:42+00:00,Saudi arabia is the one causing trouble in yemen why would they send aid xD.
176,2020-03-11 21:13:19+00:00,Exactly that's what happened in Yemen
177,2020-03-11 21:13:11+00:00,Shout out to my great-grandmother! My girl used to protest and fight against the British when they were in Yemen. Apparently I am almost exactly like her 
178,2020-03-11 21:13:10+00:00,#Houthis in #Yemen accuse the #Saudi coolition of targeting two #ambulances with air strikes in #Maareb axis in violation of international law. Source: Yemeni media
179,2020-03-11 21:12:00+00:00,"In Yemen, community networks, like internet cafes, distribute wireless internet and are often the only way of getting online. Price hikes, data limits and Houthi laws put these vital networks in danger of closing, which would cut off thousands of people. "
180,2020-03-11 21:11:26+00:00,"A tweet reminding Saudi Arabia that the STC is not just a 20+ member entity, it's the people of #SouthYemen with history of resistance and they will not sacrifice that history or the Southern Independence Cause. #Yemen "
181,2020-03-11 21:10:12+00:00,Yemen is on his head.
182,2020-03-11 21:09:26+00:00,Bruh lol humanitarian aid? Where exactly? Stop looking at the world according to what you see on TV ! Saudi Arabia is doing all sort of crimes against Yemen yet nobody is saying shit because America is backing them up
183,2020-03-11 21:07:25+00:00,"#Yemen A -Saudi-led coalition warplanes on Wednesday targeted two ambulances in each of Marib and Jawf provinces, killing their crews, an official at the Ministry of Health said. The official confirmed that the coalition’s bombing resulted in the killing of the doctors and "
184,2020-03-11 21:07:02+00:00,"Imagine that is your children, how could you feel? This is Yemen.. Hunger, diseases, bombing and hopeless"
185,2020-03-11 21:06:58+00:00,They're not happy in Gaza .. They're not happy in Egypt .. They're not happy in Libya .. They're not happy in Morocco .. They're not happy in Iran .. They're not happy in Iraq .. They're not happy in Yemen .. They're not happy in Afghanistan ..
186,2020-03-11 21:04:02+00:00,KSA says Iran’s preoccupation with supporting terrorist groups in Yemen &amp; Lebanon has deprived citizens of their right to development and right of citizens in those countries to enjoy security and stability. https://buff.ly/2Q505n5
187,2020-03-11 21:02:57+00:00,"Today's rocket attack on US and UK forces in #Iraq is a dramatic escalation, but follows a trend of growing belligerence from #Iran's proxies since #Soleimani's death: In #Yemen, the Houthis seized al-Jawf and #Hezbollah has expanded its role in #Idlib, the main front in #Syria."
188,2020-03-11 21:02:47+00:00,the war in Yemen is the reason i left the US for good.
189,2020-03-11 21:02:23+00:00,".it's barely worth reading because it lacks real content It's self affirming narrative to justify the unjustifiable. If you said, we want peace we want sovreignty We want Saudi to go home We want elections when we get sovreignty Everything could change But you flip flop"
190,2020-03-11 21:01:27+00:00,"Roughly 11 500 people got on boats at places like Obock and Bosasso, Somalia, to go into Yemen, and then overland to Saudi Arabia, where they hope to get employment. "
191,2020-03-11 21:00:50+00:00,"The Yemen thing is what drives me crazy. Trump got a bill to end an illegal war delivered to him on his desk. It would have not only saved lives in Yemen, but it would have set the precedent to use the WPR to reign in the MIC warmongers. Trump vetoing that bill was horrible"
192,2020-03-11 21:00:43+00:00,"I understand but when Christ was talking the known world was different you can see Christian being killed all over. famine just look at Yemen. Locusts in Africa, more famine coming. Could get worse but Jesus could come any time."
193,2020-03-11 21:00:10+00:00,.it's not real enough your politics is insular Self referential . irrelevant You don't engage with reality enough
194,2020-03-11 21:00:07+00:00," We have also been known so sell weapons and military equipment to Saudi Arabia while the country is engaged in a brutal war with Yemen! How can we guarantee our weapons aren’t killing innocent civilians in Yemen? In short, we can’t! "
195,2020-03-11 21:00:05+00:00,"#Marib has become the safe haven for Yemen's most IDPs, Minister Fatah http://marib-gov.com/news_details.php?sid=2238"
196,2020-03-11 20:59:47+00:00,"As a Canadian, I don't get a vote. I was just pointing out that @mehdirhasan is correct in assuming that Biden will not change the situation in Yemen."
197,2020-03-11 20:59:36+00:00,It's boring all the death is pointless and backwards Saudi arent right just because they're rich. It's boring
198,2020-03-11 20:59:18+00:00,Conservatives are a death cult death caught 120000 death as a direct result of Conservative policies. 34000 have died lack of eating heating thousands of suicides attributed to your dekoni and sanction policy Dartmoor ponies foxes badgers 85000 children dead in the Yemen
199,2020-03-11 20:58:09+00:00,"Aren't you aware that it's only logical that it's inevitable but that your personal desire for power is the only thing holding your country back. The Houthis aren't terrorists, and Iran is on the brink of its own changes. Even Saudi. But the climate is changing.... Snoozing"
200,2020-03-11 20:56:18+00:00,The Houthis aren't innocent either and Iran is on shaky ground but Iran andd Saudi are both extreme govts who care little for women's rights or human rights in general. Surely you all know the outside world gets on much better with each member of society bring counted as equal
201,2020-03-11 20:54:53+00:00,"Unfortunately We forgot History of American terrorism in Japan And Vietnam And Afghanistan Iraq, Syria and Yemen But we do not blame or admonish the American leaders only "
202,2020-03-11 20:54:14+00:00,"The US is now an oligarchy. Iraq war, Yemen, Libya, Syria, Afghanistan, Venezuela, Bolivia, Iran, Somalia, &amp; on &amp; on &amp; on. The place is one big well armed capitalist enterprise under the guise of a democratic country. Hell hole with a P.R machine that would make Goebbels gush."
203,2020-03-11 20:53:37+00:00,.you aren't starving so you don't care.
204,2020-03-11 20:52:45+00:00,.it's the continuing dictatorship of over 30 years. Your only reason for survival is Saudi oil.
205,2020-03-11 20:52:41+00:00,US Marines Arrive on Yemen’s #Socotra to Back UAE Troops. For fcuk sake. Isn't any place of limits to the imperial American murderous military?
206,2020-03-11 20:52:09+00:00,"Active cloud cover was present over northern #iran and the caspian sea this week, while #saudiarabia, #yemen and #oman bathed in the more climate-typical abundant sunshine. #solar #solarenergy #solarPV #solarpower #renewables"
207,2020-03-11 20:51:51+00:00,".it's totally backwards. It's Syria on its head, except Saudi pay anyone cheap for mercenary services practice their pilot training none of you care anything for your own starving children. The Houthis just need respect & inclusion leeway to establish ceasefire as in Afghanistan"
208,2020-03-11 20:50:46+00:00,USA must punish Iran and her groups in Lebanon and Iraq and Yemen and Syria 
209,2020-03-11 20:50:45+00:00,You know half of the 30-60k that die every year in this country from lack of coverage are women? half of the country is low income or impoverished. Half of said people are women? Half of the people we help genocide in Yemen are women?
210,2020-03-11 20:50:01+00:00,.nooo you need to include the Houthis in a representative parliament and get Saudi and Iran to make peace for the greater region security and prosperity !
211,2020-03-11 20:48:15+00:00,"“We demand an explanation or else”, #UAE backed Yemeni Southern Separatists ask #Saudi to clarify why their delegation was not allowed to travel to #Yemen thru #Jordan after prominent officials were banned from transiting &amp; boarding their plane to #Aden"
